"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25"
"1",0.00869756776499041,0.00237858646350571,-0.000999382467442713,0.00076460170619173,-0.000349052261135147,0.00171649462710732,0.000419925099700573,0.000432785271437526,-9.27683770714156e-06,-0.0003826198688967,0.000502803650581072,0.000748488724254055,1.29853576974933e-05,-5.37614239414643e-05,0.00032885679034148,0.00152746884310172,-0.000658774779126643,0.000883247570447643,-0.00126907499542029,-0.000899429732763949,-0.000541263513590872,-0.000126347666915234,0.000141597140154601,0.000142505422414419,0.000178486515175498
"2",0.00237858646350572,0.00829776525263555,-3.54643282823016e-05,-0.000585002640680237,-0.000306773095909325,-0.000892253414150617,-0.000191996792295594,9.66182126022779e-05,0.000519274229362108,-0.000112939838529477,-0.000132009742839091,0.000446378291451432,-0.000353191142403352,0.000214833200265628,-0.000223308146486125,0.000343863476361586,0.000194418973970172,9.58973168327236e-05,-0.00129355010121874,-0.000765396550471776,-0.000334807907719341,-0.000680499866945846,0.000241523658907327,-8.86216275502796e-06,-0.000429457736228096
"3",-0.000999382467442715,-3.54643282823022e-05,0.0113852892282273,-0.000225117625066018,-0.0067983211784226,-0.000978977310711471,-0.000740927866009599,-0.000384799249301274,-0.000145691559504659,-0.00104013952014249,0.000923515564581857,-8.44848486203781e-05,0.000354156957045632,0.000221793012143795,0.000375629259937376,0.000917912344450962,0.00118184239250358,0.000593399195017341,0.000956579883050949,0.000920653566355764,0.00159404022892256,0.000960634321608245,-0.000367678933432137,-0.000217511571065445,-0.00110091243442528
"4",0.000764601706191731,-0.000585002640680237,-0.000225117625066016,0.0093808808990538,0.000231660615611859,0.000336520832832345,3.8835070582744e-07,-3.27921925444967e-05,-0.000344562796508641,0.00028218272371923,-0.000559320862788517,-0.000973370999563935,-0.00380508273103787,0.000498911362025409,0.000140408890902736,-5.32351369032926e-05,-0.00073408336065349,-0.000480013097884314,-0.000249907794178204,-0.000524293836883671,9.5424957735316e-05,-0.000334057817724273,0.000279534597000353,0.000285222343035556,0.000305325189170981
"5",-0.000349052261135148,-0.000306773095909326,-0.00679832117842259,0.000231660615611858,0.0124635907893114,-0.000232456011859823,0.000440341969939714,0.00023731926672543,0.000425764628900827,-0.000853015357158616,-0.000140014523738584,-4.17626762248711e-05,-0.000718241250284464,-0.000185006375813119,-0.00183396606818114,-0.00113699034937429,-0.000543168666744425,-0.00214424793038686,-0.000110077921044532,-0.000670062593051526,-0.000134455389626501,0.000176282361037248,0.000864484087739801,0.00171228109053631,0.00237852018202111
"6",0.00171649462710731,-0.000892253414150618,-0.000978977310711477,0.000336520832832345,-0.000232456011859822,0.00956297377877418,-0.000612242539872946,3.64962234655963e-06,-0.000554677217979116,-9.04169523798086e-05,-0.000272787119454117,0.000321732384658647,0.000810999253372761,-8.59685853081215e-05,-0.0002325710863838,-0.000280761152439299,-0.000507854089783034,-0.000241576763619008,-0.0015389354127806,-0.000610617492309241,-0.0011901703588267,-0.00107067653809693,-0.000956691200459219,-4.85141611110346e-05,-0.000661536704560985
"7",0.000419925099700576,-0.000191996792295595,-0.000740927866009597,3.8835070582767e-07,0.000440341969939713,-0.000612242539872945,0.00875209906108862,-0.00055147345460001,-0.00145442484874785,-0.000649875203899378,-0.00197352308697277,0.000236815157420154,-0.000725605626299048,-0.000357604759713098,-4.9287799007712e-06,0.000108763141790883,-0.000154871747914223,-0.00018108448028641,0.000429272893941057,0.000329318488672074,-0.000433683804275019,-0.000828439569304548,0.00205505960441368,-0.000561055062831325,-0.00115418327672516
"8",0.000432785271437524,9.66182126022771e-05,-0.000384799249301274,-3.27921925444963e-05,0.000237319266725429,3.64962234655979e-06,-0.00055147345460001,0.00688684200424812,0.000203616989224391,0.000208698542936391,0.000491388990145947,0.000274685211981297,-0.000163289830815839,-0.000845062361395613,-0.000235343098243219,-0.000145475540127092,-0.00017878878731343,-0.000312745810168234,0.000169859608464693,-0.000198217286408793,0.00101454055815072,0.000472923490153546,3.91372237769826e-05,-0.000325759612412204,-5.5999536731665e-06
"9",-9.2768377071411e-06,0.000519274229362111,-0.000145691559504658,-0.000344562796508639,0.00042576462890083,-0.000554677217979115,-0.00145442484874786,0.000203616989224391,0.00847564454860326,-0.000406500121809089,-0.00150141475205497,-0.000251919955984809,-0.00063368284975412,5.29296639310845e-05,-0.000782694563744557,0.000179953092200189,2.05706245555911e-05,-0.000631704336022149,-0.00032879354197817,-0.000251412178372193,-0.000163618195371623,0.0022327691433619,-0.000144819140823077,-0.001172310586254,-0.00087446315837814
"10",-0.000382619868896701,-0.000112939838529475,-0.0010401395201425,0.000282182723719233,-0.000853015357158614,-9.04169523798076e-05,-0.000649875203899379,0.000208698542936389,-0.000406500121809087,0.0113442188636728,0.000428312927034481,0.000759495226835771,0.000137391167191376,2.0411968526943e-05,-0.000460850180020255,0.000647080894927787,0.000100112786147662,-0.000365611103486701,-0.00176048825831429,-0.00128262196972164,0.00598139658935483,0.0068094826406778,8.9362111903573e-05,0.00251727556030776,0.00128359154623341
"11",0.00050280365058107,-0.000132009742839091,0.000923515564581858,-0.000559320862788515,-0.000140014523738585,-0.000272787119454117,-0.00197352308697276,0.000491388990145948,-0.00150141475205497,0.000428312927034482,0.0098417503056166,0.000365753654077944,-0.00044397418441051,-0.000557127397216084,-0.000803932260791231,-1.97696463810807e-05,-0.000597354182065647,8.89336816883261e-05,0.000553945231764846,0.00028759200302643,0.00435716715075935,0.00321448038115854,-0.000628691327464255,0.000385782201727824,0.00148851139265817
"12",0.000748488724254053,0.000446378291451433,-8.44848486203774e-05,-0.000973370999563934,-4.17626762248705e-05,0.000321732384658647,0.000236815157420154,0.000274685211981293,-0.000251919955984807,0.000759495226835772,0.000365753654077946,0.00643849224440366,0.000733696202748877,6.67290003288411e-05,0.000144654463366638,0.000296139763988058,-0.000130577046638905,-0.000133983165280275,-0.000788524257391303,-0.000513213858279815,-0.000242570217181759,0.000168287967666983,-3.07544767477923e-05,0.000244959054197668,-0.000308305252848414
"13",1.29853576974935e-05,-0.000353191142403353,0.000354156957045629,-0.00380508273103787,-0.000718241250284465,0.000810999253372761,-0.000725605626299047,-0.000163289830815838,-0.000633682849754121,0.000137391167191378,-0.00044397418441051,0.000733696202748875,0.00934916255971216,-0.000898540733777948,-0.000513494078988952,0.000104456195181349,-1.88773568395793e-05,0.000144106973918525,-0.000301887744306323,-0.000192989752795006,-0.000492520500086334,-0.000659662345917541,-0.000911833212550831,-8.7430001711227e-05,-0.000285787810762636
"14",-5.37614239414638e-05,0.000214833200265629,0.000221793012143797,0.000498911362025411,-0.00018500637581312,-8.59685853081209e-05,-0.000357604759713097,-0.000845062361395614,5.29296639310839e-05,2.04119685269432e-05,-0.00055712739721608,6.67290003288418e-05,-0.000898540733777947,0.00764726243381459,7.98797956856277e-07,-0.000182898358365125,-0.000711163218681209,-0.000526694042491208,0.00047722952297148,0.000483312355552594,0.000838063640988837,0.000801766917218846,-1.31721366868204e-05,-0.000996317543266013,-0.00023749917565018
"15",0.000328856790341478,-0.000223308146486126,0.000375629259937373,0.000140408890902736,-0.00183396606818114,-0.0002325710863838,-4.92877990076981e-06,-0.000235343098243221,-0.000782694563744556,-0.000460850180020255,-0.000803932260791237,0.000144654463366639,-0.000513494078988951,7.9879795685566e-07,0.00927040680752166,0.000473278280604073,0.000127354923310369,0.000245445156857528,-0.000164529281122973,5.46578795674209e-05,-0.000306268955784206,-0.000558516134452283,0.00143558192172818,0.0043132680848139,0.00373601391881005
"16",0.00152746884310172,0.000343863476361588,0.000917912344450962,-5.32351369032941e-05,-0.00113699034937429,-0.000280761152439298,0.000108763141790884,-0.000145475540127091,0.000179953092200188,0.000647080894927788,-1.97696463810818e-05,0.00029613976398806,0.00010445619518135,-0.000182898358365125,0.000473278280604071,0.0145557736371305,-0.00102697307420316,-0.00018236008676997,0.000807875641680336,-0.000158773662927565,-0.000396015487939966,-0.000144605237450059,0.00012642586098787,-0.000416528448706543,0.000297660596289967
"17",-0.000658774779126648,0.000194418973970172,0.00118184239250358,-0.000734083360653488,-0.000543168666744427,-0.000507854089783033,-0.000154871747914223,-0.000178788787313429,2.057062455559e-05,0.000100112786147662,-0.000597354182065647,-0.000130577046638905,-1.88773568395802e-05,-0.000711163218681209,0.00012735492331037,-0.00102697307420316,0.00714853494764256,0.00159722915485973,-0.000542654267642801,-0.000171075569725975,0.000451630903726014,0.000548446793922315,-0.000178509104247638,8.93505633637897e-06,4.64543819802089e-05
"18",0.000883247570447643,9.58973168327239e-05,0.000593399195017341,-0.000480013097884314,-0.00214424793038685,-0.000241576763619006,-0.00018108448028641,-0.000312745810168232,-0.000631704336022148,-0.000365611103486701,8.89336816883266e-05,-0.000133983165280274,0.000144106973918525,-0.000526694042491203,0.00024544515685753,-0.00018236008676997,0.00159722915485973,0.0105916369133862,7.5653463032665e-06,0.000627930637380522,0.00104890366682879,0.00188940117530592,0.000394230065638798,0.000988967989307893,0.000932034600681594
"19",-0.0012690749954203,-0.00129355010121874,0.000956579883050948,-0.000249907794178202,-0.000110077921044532,-0.0015389354127806,0.000429272893941058,0.000169859608464694,-0.00032879354197817,-0.00176048825831429,0.000553945231764846,-0.000788524257391303,-0.000301887744306322,0.000477229522971482,-0.000164529281122972,0.000807875641680336,-0.000542654267642795,7.56534630326745e-06,0.0164297585527819,0.0106753435851119,0.000311420147305741,-0.000191174977453522,0.00011526271754765,0.000263824718313061,0.00099464424724085
"20",-0.000899429732763951,-0.000765396550471778,0.000920653566355768,-0.000524293836883669,-0.000670062593051523,-0.000610617492309236,0.000329318488672073,-0.000198217286408793,-0.000251412178372198,-0.00128262196972164,0.00028759200302643,-0.000513213858279817,-0.000192989752795007,0.000483312355552598,5.46578795674207e-05,-0.000158773662927568,-0.000171075569725975,0.00062793063738052,0.0106753435851119,0.0133950838729385,-0.000221083594043632,-0.000267052766082725,-0.000151317534469377,0.000507428910910337,0.000663893720921967
"21",-0.000541263513590881,-0.000334807907719343,0.00159404022892257,9.54249577353154e-05,-0.0001344553896265,-0.0011901703588267,-0.000433683804275019,0.00101454055815071,-0.000163618195371623,0.00598139658935482,0.00435716715075934,-0.000242570217181761,-0.000492520500086335,0.000838063640988837,-0.000306268955784206,-0.000396015487939966,0.000451630903726015,0.00104890366682877,0.000311420147305743,-0.000221083594043631,0.0203086730933784,0.0170130745590771,0.000151255358037302,-0.000192596695218283,-0.000172503116420923
"22",-0.000126347666915232,-0.000680499866945855,0.000960634321608242,-0.000334057817724269,0.000176282361037248,-0.00107067653809693,-0.000828439569304553,0.000472923490153544,0.0022327691433619,0.00680948264067783,0.00321448038115853,0.000168287967666983,-0.000659662345917539,0.000801766917218843,-0.000558516134452284,-0.000144605237450057,0.000548446793922318,0.00188940117530593,-0.000191174977453522,-0.000267052766082725,0.0170130745590771,0.0220975781214497,0.00033320805713817,-0.000595305611495402,-0.000536778465012033
"23",0.000141597140154601,0.000241523658907327,-0.000367678933432137,0.00027953459700035,0.000864484087739801,-0.000956691200459219,0.00205505960441368,3.9137223776983e-05,-0.000144819140823078,8.93621119035724e-05,-0.000628691327464255,-3.07544767477926e-05,-0.000911833212550829,-1.317213668682e-05,0.00143558192172818,0.00012642586098787,-0.000178509104247639,0.000394230065638797,0.00011526271754765,-0.000151317534469376,0.000151255358037301,0.000333208057138169,0.00821661423090901,0.00348301368025319,0.00379202992471504
"24",0.000142505422414416,-8.8621627550287e-06,-0.000217511571065447,0.000285222343035555,0.00171228109053631,-4.85141611110329e-05,-0.00056105506283133,-0.000325759612412199,-0.00117231058625399,0.00251727556030775,0.000385782201727822,0.000244959054197665,-8.74300017112283e-05,-0.000996317543266011,0.0043132680848139,-0.000416528448706543,8.93505633637879e-06,0.000988967989307889,0.00026382471831306,0.000507428910910337,-0.000192596695218283,-0.000595305611495408,0.00348301368025319,0.017027358952468,0.0120932350977449
"25",0.000178486515175497,-0.000429457736228099,-0.00110091243442527,0.000305325189170982,0.00237852018202111,-0.000661536704560984,-0.00115418327672517,-5.59995367316737e-06,-0.00087446315837815,0.00128359154623342,0.00148851139265817,-0.000308305252848416,-0.000285787810762636,-0.000237499175650179,0.00373601391881005,0.000297660596289968,4.64543819802092e-05,0.000932034600681593,0.000994644247240855,0.000663893720921967,-0.000172503116420923,-0.000536778465012034,0.00379202992471504,0.0120932350977449,0.0163134341015717
